url,source,headline_raw,headline_repaired,headline_clean,article_date,label,char_count,word_count
https://www.foxnews.com/politics/migrant-controversy-hits-heartland-alabama-council-meeting-boils-over-state-officials-slam-feds-mess,FoxNews,"Migrant controversy hits heartland as Alabama council meeting boils over, state officials slam feds' 'mess'","Migrant controversy hits heartland as Alabama council meeting boils over, state officials slam feds' 'mess'",migrant controversy hit heartland alabama council meeting boil state official slam feds' 'mess',2024-09-09T17:53:01-04:00,1,107,13
https://www.foxnews.com/politics/harris-trump-camps-launch-dueling-ad-blitzes-define-vp-voters,FoxNews,"Harris, Trump camps launch dueling ad blitzes to define VP for voters","Harris, Trump camps launch dueling ad blitzes to define VP for voters",harris trump camp launch dueling ad blitz define vp voter,2024-07-30T11:53:44-04:00,1,69,10
https://www.foxnews.com/us/laken-riley-murder-suspect-jose-ibarra-pleads-not-guilty,FoxNews,"Laken Riley murder suspect Jose Ibarra pleads not guilty, mother sobs in court","Laken Riley murder suspect Jose Ibarra pleads not guilty, mother sobs in court",laken riley murder suspect jose ibarra pleads guilty mother sob court,2024-05-31T11:17:17-04:00,1,78,11
https://www.foxnews.com/politics/zuckerberg-expressing-regrets-admits-bowing-biden-administration-pressure-remove-content,FoxNews,"Zuckerberg, expressing regrets, admits bowing to Biden administration pressure to remove content","Zuckerberg, expressing regrets, admits bowing to Biden administration pressure to remove content",zuckerberg expressing regret admits bowing biden administration pressure remove content,2024-08-28T03:00:20-04:00,1,96,10
https://www.foxnews.com/politics/trump-previews-closing-arguments-sham-trial-very-dangerous-day-america,FoxNews,Trump previews closing arguments in 'sham trial': 'Very dangerous day for America',Trump previews closing arguments in 'sham trial': 'Very dangerous day for America',trump preview closing argument 'sham trial' 'very dangerous day america',2024-05-28T10:22:53-04:00,1,82,10
https://foxnews.com/politics/jimmy-carters-family-reveals-how-president-felt-about-biden-quitting-which-dnc-speaker-stole-show,FoxNews,"Jimmy Carter?€?s family reveals how president felt about Biden quitting, which DNC speaker stole the show","Jimmy Carter's family reveals how president felt about Biden quitting, which DNC speaker stole the show",jimmy carter family reveals president felt biden quitting dnc speaker stole show,2024-09-10T08:30:52-04:00,1,103,12
https://www.foxnews.com/media/gutfeld-draws-largest-audience-program-history-trump-appearance.print,FoxNews,'Gutfeld!' draws largest audience in program history with Trump appearance,'Gutfeld!' draws largest audience in program history with Trump appearance,'gutfeld ' draw largest audience program history trump appearance,2024-09-19T18:03:21-04:00,1,74,9
https://www.foxnews.com/politics/how-key-white-house-could-lie-suburban-georgia-county-the-epicenter,FoxNews,'The epicenter': How 'key' to White House could lie in suburban Georgia county,'The epicenter': How 'key' to White House could lie in suburban Georgia county,'the epicenter' 'key' white house could lie suburban georgia county,2024-10-11T06:00:23-04:00,1,78,10
https://www.foxnews.com/entertainment/ozzy-osbourne-cancels-tour-dates-amid-life-altering-injury-several-health-scares,FoxNews,"Ozzy Osbourne cancels all tour dates amid 'life-altering' injury, several health scares","Ozzy Osbourne cancels all tour dates amid 'life-altering' injury, several health scares",ozzy osbourne cancel tour date amid 'life altering' injury several health scare,2023-02-01T11:43:23-05:00,1,87,12
https://www.foxnews.com/lifestyle/this-day-history-august-10-declaration-independence-reaches-london,FoxNews,"On this day in history, August 10, 1776, Declaration of Independence reaches London","On this day in history, August 10, 1776, Declaration of Independence reaches London",day history august 10 1776 declaration independence reach london,2024-08-10T00:02:28-04:00,1,83,9
https://www.foxnews.com/politics/trans-inmate-who-killed-baby-identifies-muslim-woman-sues-chaplain-allegedly-not-allowing-hijab,FoxNews,Trans inmate who killed baby and identifies as Muslim woman sues chaplain for allegedly not allowing hijab,Trans inmate who killed baby and identifies as Muslim woman sues chaplain for allegedly not allowing hijab,trans inmate killed baby identifies muslim woman sue chaplain allegedly allowing hijab,2024-02-20T09:16:53-05:00,1,106,12
https://www.foxnews.com/politics/biden-cancels-overseas-trip-milton-bears-down-florida-desantis-tells-vp-its-not-about-you-kamala,FoxNews,Biden cancels overseas trip as Milton bears down on Florida; DeSantis tells VP 'it's not about you Kamala',Biden cancels overseas trip as Milton bears down on Florida; DeSantis tells VP 'it's not about you Kamala',biden cancel overseas trip milton bear florida desantis tell vp 'its kamala',2024-10-08T13:01:02-04:00,1,106,12
https://www.foxnews.com/politics/harris-trump-hold-dueling-campaign-events-race-win-biggest-battleground,FoxNews,"Harris, Trump, hold dueling campaign events in race to win the biggest battleground","Harris, Trump, hold dueling campaign events in race to win the biggest battleground",harris trump hold dueling campaign event race win biggest battleground,2024-08-18T11:02:47-04:00,1,83,10
https://www.foxnews.com/us/ivy-league-students-anti-israel-protests-spiral-actual-terror-organization-professor-warns,FoxNews,"Ivy League anti-Israel agitators' protests spiral into 'actual terror organization,' professor warns","Ivy League anti-Israel agitators' protests spiral into 'actual terror organization,' professor warns",ivy league anti israel agitators' protest spiral 'actual terror organization ' professor warns,2024-04-21T16:43:23-04:00,1,100,13
https://www.foxnews.com/us/fbi-fears-venezuela-migrant-gangbangers-teaming-up-ms-13-killers.print,FoxNews,FBI fears Venezuela migrant gang members could potentially team up with MS-13 killers,FBI fears Venezuela migrant gang members could potentially team up with MS-13 killers,fbi fear venezuela migrant gang member could potentially team m 13 killer,2024-02-14T04:00:20-05:00,1,85,12
https://www.foxnews.com/media/kamala-harris-should-have-been-pushed-harder-bidens-mental-fitness-during-interview-wapo-columnists,FoxNews,Kamala Harris should have been 'pushed harder' on Biden's mental fitness during interview: WaPo columnists,Kamala Harris should have been 'pushed harder' on Biden's mental fitness during interview: WaPo columnists,kamala harris 'pushed harder' bidens mental fitness interview wapo columnist,2024-09-01T13:24:01-04:00,1,106,10
https://www.foxnews.com/politics/trump-harris-locked-dead-heat-7-battleground-states-poll-finds-could-not-closer.print,FoxNews,"Trump, Harris locked in dead heat in 7 battleground states, poll finds: 'Could not be closer'","Trump, Harris locked in dead heat in 7 battleground states, poll finds: 'Could not be closer'",trump harris locked dead heat 7 battleground state poll find 'could closer',2024-10-11T08:38:21-04:00,1,93,12
https://www.foxnews.com/politics/senate-dems-line-up-favor-spiking-bidens-chinese-solar-handout,FoxNews,Senate Dems line up in favor of spiking Biden's Chinese solar handout,Senate Dems line up in favor of spiking Biden's Chinese solar handout,senate dems line favor spiking bidens chinese solar handout,2023-04-28T04:50:04-04:00,1,69,9
https://www.foxnews.com/world/israeli-ministers-frustrated-over-us-idf-leak-lebanon-operation-report,FoxNews,"Israeli ministers frustrated over US, IDF leak on Lebanon operation: Report","Israeli ministers frustrated over US, IDF leak on Lebanon operation: Report",israeli minister frustrated u idf leak lebanon operation report,2024-09-30T21:28:27-04:00,1,75,9
https://www.foxnews.com/politics/special-counsel-jack-smith-hits-back-judge-fundamentally-flawed-legal-premise-trump-documents-case,FoxNews,Special Counsel Jack Smith hits back at judge for 'fundamentally flawed legal premise' in Trump documents case,Special Counsel Jack Smith hits back at judge for 'fundamentally flawed legal premise' in Trump documents case,special counsel jack smith hit back judge 'fundamentally flawed legal premise' trump document case,2024-04-03T17:55:21-04:00,1,110,14
https://www.foxnews.com/media/nbcs-kristen-welker-reveals-panicked-democrats-texted-during-debate-worried-likable-vance.print,FoxNews,NBC's Kristen Welker reveals 'panicked' Democrats texted her during debate worried by 'likable' Vance,NBC's Kristen Welker reveals 'panicked' Democrats texted her during debate worried by 'likable' Vance,nbcs kristen welker reveals 'panicked' democrat texted debate worried 'likable' vance,2024-10-02T13:55:16-04:00,1,101,11
https://www.foxnews.com/travel/10-most-patriotic-us-states-july-4-see-home-state-made-list,FoxNews,10 most patriotic US states for July 4: See if your home state made the list,10 most patriotic US states for July 4: See if your home state made the list,10 patriotic u state july 4 see home state made list,2024-06-18T13:14:54-04:00,1,76,11
https://www.foxnews.com/media/reporter-visibly-shaken-cnn-boss-scolds-emotional-trump-town-hall-coverage,FoxNews,Reporter 'visibly shaken' after CNN boss scolds him for being 'too emotional' in Trump town hall coverage,Reporter 'visibly shaken' after CNN boss scolds him for being 'too emotional' in Trump town hall coverage,reporter 'visibly shaken' cnn bos scold 'too emotional' trump town hall coverage,2023-05-12T21:01:36-04:00,1,105,12
https://www.foxnews.com/live-news/may-30-trump-trial-jury-deliberations-day-2,FoxNews,"Trump convicted on all counts in NY trial, Bragg makes remarks","Trump convicted on all counts in NY trial, Bragg makes remarks",trump convicted count ny trial bragg make remark,2024-05-30T06:20:57-04:00,1,62,8
https://www.foxnews.com/politics/5-key-takeaways-from-kamala-harris-60-minutes-interview.print,FoxNews,5 key takeaways from Kamala Harris' '60 Minutes' interview,5 key takeaways from Kamala Harris' '60 Minutes' interview,5 key takeaway kamala harris' '60 minutes' interview,2024-10-08T10:55:59-04:00,1,58,8
https://www.foxnews.com/media/biden-donors-freaked-out-his-reliance-teleprompters-private-fundraisers,FoxNews,Biden donors 'freaked out' by his reliance on teleprompters at private fundraisers,Biden donors 'freaked out' by his reliance on teleprompters at private fundraisers,biden donor 'freaked out' reliance teleprompter private fundraiser,2024-07-02T06:30:03-04:00,1,82,8
https://www.foxnews.com/politics/progressive-house-dems-made-secret-trip-cuba-discuss-human-rights-border-crisis.print,FoxNews,Progressive House Dems made secret 'human rights' trip to Cuba amid worsening border crisis at home,Progressive House Dems made secret 'human rights' trip to Cuba amid worsening border crisis at home,progressive house dems made secret 'human rights' trip cuba amid worsening border crisis home,2024-02-28T13:27:36-05:00,1,99,14
https://www.foxnews.com/world/sinwars-ruthless-brother-mohammed-slated-take-over-leader-hamas.print,FoxNews,Sinwar's ruthless brother Mohammed slated to take over as leader of Hamas,Sinwar's ruthless brother Mohammed slated to take over as leader of Hamas,sinwars ruthless brother mohammed slated take leader hamas,2024-10-18T13:07:27-04:00,1,73,8
https://www.foxnews.com/politics/political-storm-trump-lies-biden-urges-former-president-get-life-man,FoxNews,"Political storm: On Trump 'onslaught of lies,' Biden urges former president to 'get a life man'","Political storm: On Trump 'onslaught of lies,' Biden urges former president to 'get a life man'",political storm trump 'onslaught lie ' biden urge former president 'get life man',2024-10-10T17:05:00-04:00,1,95,13
https://www.foxnews.com/health/puppies-rescued-hurricane-helene-rehomed-military-veterans-first-responders,FoxNews,"Puppies rescued from Hurricane Helene to be rehomed with military veterans, first responders","Puppies rescued from Hurricane Helene to be rehomed with military veterans, first responders",puppy rescued hurricane helene rehomed military veteran first responder,2024-10-14T15:38:36-04:00,1,92,9
https://www.foxnews.com/politics/trump-defense-challenges-jury-selection-criminal-hush-money-trial.print,FoxNews,Trump defense challenges jury selection in criminal hush money trial,Trump defense challenges jury selection in criminal hush money trial,trump defense challenge jury selection criminal hush money trial,2024-04-12T22:21:16-04:00,1,68,9
